folder,f1,f2,f3,gmag1,gmag2,gmag3,is_truth_geom,pred_prob,gb_confidence,hybrid_score
20240830_A11agSI,"(394.717403523414, 69.14496934855529)","(374.15196006738387, 213.93233355848162)","(350.81040794075193, 367.4713956723153)",21.216548535732688,20.112318845277382,20.13126094638013,False,0.23923397,1.8391745e-05,0.11962985922149999
20240830_A11agSI,"(79.13708640159473, 272.20240497644426)","(56.99474162383933, 202.5117548915517)","(38.358538735335515, 128.44806211695726)",18.722192672069767,19.857021160115416,20.09860197820153,False,0.09003988,1.0020915e-05,0.0450269546405
20240830_A11agSI,"(301.78814728909606, 314.4379799861396)","(240.95330349324465, 201.8301877145194)","(185.05392310809134, 88.84653030753685)",20.85517640302062,20.37190792198377,20.850780282335432,False,0.07438611,1.8636632e-05,0.0372061006424
20240830_A11agSI,"(501.8230503401071, 14.700039814335383)","(486.7019676252796, 38.500748281076)","(475.71431508247946, 56.24861140380628)",19.34113597108989,20.46140091132141,19.773061858131204,False,0.33262163,3.6888076e-05,0.1663366366532
20240830_A11agSI,"(412.97218198071585, 413.8838331579251)","(419.3286761111551, 415.40368925708776)","(419.6042684867351, 415.9714658030209)",19.449336758101907,19.95685637865708,20.36161763957527,False,0.6723082,0.000477886,0.33648862020000003
20240830_A11agSI,"(390.7658659477529, 84.22010525101359)","(292.18086935382576, 103.38986000309922)","(186.01153445153068, 120.9593480226726)",20.964035509472765,20.080968321515464,19.937353548930147,False,0.16522795,1.2136852e-05,0.0826224707964
20240830_A11agSI,"(170.6954333401274, 16.11924814154196)","(179.22312316492958, 44.58869765897407)","(187.2223572790371, 65.92823935023222)",18.63883387577419,20.92932975862748,20.45863128717062,False,0.4624731,1.1344367e-05,0.2312444910569
20240830_A11agSI,"(412.86635877305145, 425.9952769981686)","(357.5928681771115, 367.26199553320754)","(302.43828159709125, 314.74898598984817)",20.321547787167628,20.675266283970387,20.29914844736093,False,0.37242573,4.0694384e-05,0.1862413510688
20240830_A11agSI,"(27.70042780470584, 65.92745075751898)","(101.04729701422681, 67.75166380436428)","(177.09170113970703, 63.90995534440509)",,19.23450329665581,20.026845652395348,False,0.64913785,1.3004098e-06,0.32456983528686
20240830_A11agSI,"(241.25519010641833, 201.8107192798045)","(220.64621876595686, 205.84482299334098)","(192.8253028963936, 208.62533082601306)",20.543803265255693,20.71216629987247,19.96820808777853,False,0.11295544,0.0004143716,0.05676778012
20240830_A11agSI,"(38.05392704338061, 127.79749577560835)","(74.11514977682808, 167.82067613443525)","(112.89283904842776, 202.28025727546495)",19.64999631290236,19.950223146527183,20.92954906264849,False,0.02409509,1.8249231e-05,0.0120603194617
20240830_A11agSI,"(162.03688989760983, 217.27697043619608)","(186.194230988534, 137.44655765774695)","(211.81264973377728, 47.53932690787997)",20.11826781379108,20.12218555959172,19.410448088302623,False,0.7054114,2.7972077e-05,0.3527252804539
20240830_A11agSI,"(471.73120629057735, 187.74633153323947)","(463.9461267484247, 301.3547282484243)","(456.1528345501145, 426.56014444193147)",20.53374776657444,20.004862076688216,20.285847620677583,False,0.2995026,3.3828799e-06,0.14975366801593
20240830_A11agSI,"(511.08608740095735, 34.1300330477315)","(484.3099082699073, 170.56629738909947)","(464.0460257092284, 301.5307122158579)",20.31151924640127,18.09120737180355,19.7944495886966,False,0.79343957,8.403528e-06,0.3967256674696
20240830_A11agSI,"(46.579671925232475, 3.3838808835224654)","(170.63216746671412, 16.46597826818774)","(287.3443094510864, 34.51771399931994)",19.657143345686464,18.750570925181783,20.935289807743665,False,0.7461028,3.3538883e-05,0.37307487721809995
20240830_A11agSI,"(273.5075721861182, 1.393591411303106)","(222.39615033029318, 28.61978586015053)","(171.1700341155688, 46.78134333280332)",20.093141349249148,21.13897051845752,20.221026280056147,False,0.32071975,2.0339216e-05,0.1603741124512
20240830_A11agSI,"(300.5102884093957, 228.54963575496615)","(192.751297242584, 208.11625127797546)","(86.32694950268021, 177.50839559050513)",18.17075329530823,20.11766623535561,20.18367709970831,False,0.68049103,2.2566305e-06,0.34024709464135
20240830_A11agSI,"(146.38364012270588, 190.40839966239326)","(101.99124625176887, 169.7489454076063)","(65.53060991719127, 142.25479687568412)",19.56106111642847,19.90016198593316,19.86156512609369,False,0.5546473,6.6858397e-06,0.27732833008778995
20240830_A11agSI,"(166.83703045457725, 157.40079667220016)","(158.84639617975432, 153.14461862784606)","(159.29422351401251, 153.04002201386672)",19.73296669809168,19.98537300847652,20.301297654922195,False,0.5591054,9.44792e-05,0.27961883544
20241009_C43LTU1,"(198.77029863681696, 334.2991054198807)","(197.54047719486877, 334.6694270962664)","(196.575447568303, 335.28599233015393)",18.816609869994032,18.842205388214616,18.724123243372617,False,0.24125989,0.0004337183,0.12093354781
20241009_C43LTU1,"(471.44750485258476, 249.48512188399465)","(429.92725262784575, 205.1125545603059)","(388.70621349727986, 161.0835213337828)",17.98736406855352,17.900208913414012,17.793091793347045,True,0.85432184,0.017108163,0.4391366341
20241009_C43LTU1,"(2.8209349117814213, 3.3095051186351725)","(4.010003301853544, 3.4548471466681008)","(4.71625819858798, 3.8263918797250085)",15.14953374021685,15.09643724684812,15.159925267000212,False,0.00016236442,0.00031297278,0.00030026315599999997
20241009_C43LTU1,"(8.655282440343484, 50.51418030036439)","(9.225224344555244, 33.41911458697439)","(9.853657589032736, 15.049572568845946)",19.067343227106672,18.85986491931134,20.164841228629747,False,0.022845106,0.00015434615,0.011530595305
20241009_C43LTU1,"(268.7410837129718, 288.77160405417015)","(270.61911114027345, 289.81380918396434)","(271.78827380157327, 290.25818659085076)",20.16496318839799,19.3200166958583,19.51975042818338,False,0.22701377,0.0006174863,0.11393912541000001
20241009_C43LTU1,"(166.71786704214784, 58.31661777813275)","(166.01452737423713, 57.81196229571671)","(165.4347609314126, 58.60448020167024)",19.82902075816553,19.62693207120887,20.26400728857844,False,0.08617562,0.0011517726,0.043894050819999995
20241009_C43LTU1,"(1.1199322188917051, 36.870377717240984)","(3.73852783232266, 30.403576308759227)","(5.91817242280959, 25.443656577350083)",19.827123708902267,19.718619316766244,19.18726746888425,False,0.027475387,0.19093277,0.1473906325
20241009_C43LTU1,"(186.31091748386467, 428.5237489581738)","(188.84467685796056, 429.32382486561187)","(189.70775512529053, 429.7143613567243)",18.016659932922508,18.09513419373912,18.007332755372683,False,0.64082456,8.822339e-05,0.320474036373
20241009_C43LTU1,"(2.482752146095862, 27.10993692278899)","(9.13921647271738, 49.806911818589754)","(15.372710237891965, 70.54476373651602)",19.406727597107302,19.3430004488795,19.542809162497623,False,0.10261857,0.39820623,0.330053646
20241009_C43LTU1,"(253.76718208072467, 75.49599729103204)","(254.18161839294598, 73.94538641724841)","(253.82822772010252, 75.41508522738891)",19.63722748161317,19.682837705614663,19.759793961975817,False,0.16736251,0.0005896141,0.08409398487
20241009_C43LTU1,"(333.9407748135509, 287.51135228614083)","(343.4221635978443, 365.77799823598264)","(351.82841849135303, 440.53185552457944)",19.28393352836606,19.675881005701992,11.741280151106752,False,0.16642423,1.4010791e-05,0.0832219225537
20241009_C43LTU1,"(389.2910853418379, 23.277593598877587)","(336.20279938042495, 101.60953498908344)","(286.119705319794, 180.16896168203468)",20.06497421468302,20.745544122877185,20.324919968687126,False,0.07984399,2.990766e-05,0.039942930362
20241009_C43LTU1,"(315.2048227382497, 428.3933807829238)","(288.54370643268055, 390.2232885155613)","(265.07910327283224, 354.17421675158147)",19.6643822322084,19.457755188074408,19.012047298878905,False,0.038975976,0.0017408486,0.020706582020000003
20241009_C43LTU1,"(428.342734308215, 265.761097521089)","(426.3605024889259, 265.46926287680714)","(428.4931432061467, 265.93432025028574)",19.99984456024045,19.72322146550299,20.00754080184318,False,0.059661098,0.0058990633,0.03395989331
20241009_C43LTU1,"(14.381962535841495, 8.8643350520112)","(9.29204424145476, 16.020561726567138)","(4.332764968762746, 20.640081682144825)",21.461874034393137,19.6735597853094,19.27819129847377,False,0.001256845,0.0004505277,0.0009437918899999999
20241009_C43LTU1,"(64.37561595447511, 250.74697501579777)","(63.98906764120807, 253.68291461021153)","(63.78249942552256, 250.8181172957402)",19.599032576727325,19.7091913852842,19.98901255490898,False,0.15235174,0.012361265,0.0848287555
20241009_C43LTU1,"(30.595378097758896, 6.374460681614181)","(16.838070553453406, 20.442321801357508)","(2.91524960042193, 39.33112083568304)",20.060279380084133,20.01345023302379,19.88159483417869,False,0.0015258016,0.0011977644,0.00160133588
20241009_C43LTU1,"(212.43553746054005, 134.01524628009173)","(113.73894819833092, 188.27256181618864)","(8.3117556739507, 248.3473921915914)",20.37715856184098,19.10104353617333,17.525904386291256,False,0.036402065,7.960638e-06,0.018206604946599998
20241009_C43LTU1,"(17.2677597589136, 18.502367858524934)","(57.03942862899038, 12.31698035991252)","(98.6133711236576, 0.6333189887854473)",19.67360831089145,19.077376320035043,20.512891092279567,False,0.016607594,1.1786735e-05,0.0083120477145
20241009_C43LTU1,"(7.800666871365166, 16.302921368270972)","(2.9904220683632445, 39.22417353707036)","(2.2359477806156747, 65.91625753954705)",19.32663837871617,20.17924235004549,20.07530814897384,False,0.11426465,0.00023291167,0.057295363168999996
20241009_C43LTU1,"(502.92744894996133, 322.5731752058256)","(503.8449594079835, 182.37513793232583)","(509.4389785128333, 48.79686757064934)",20.130085637763784,20.840250539909107,20.172258660531,False,0.1647745,4.0781055e-05,0.0824157967385
20241009_C43LTU1,"(487.7383735879672, 439.5384836977013)","(401.71740341483587, 473.69342628540477)","(305.4168837177345, 510.53501482724516)",20.085703082096703,17.509024479637702,20.62226635125005,False,0.0017504459,8.619629e-06,0.0008812566903000001
20241009_C43LTU1,"(8.396050348333858, 248.40544361550786)","(108.35389668952354, 195.59740248204895)","(211.66016365095027, 133.88385332384968)",17.63306365162213,19.66755638987584,20.32864159067814,False,0.14908144,2.9593402e-06,0.07454279153814
20241009_C43LTU1,"(431.6775752098598, 192.05436027323947)","(461.03398189699374, 152.7967483831559)","(491.6705754723456, 103.655639982656)",19.36346505171467,20.069778146692126,19.553948269804685,False,0.20479456,1.2735131e-05,0.10240619459169999
20241009_C43LTU1,"(265.0042079135301, 354.6945951656607)","(315.8339926377091, 290.162622699028)","(367.8140304424144, 235.84549718914465)",18.95883272157124,19.58319615050847,18.77387236726379,False,0.005024118,1.2889217e-05,0.0025210814519
20241009_C43LTU1,"(367.33132536174224, 236.28278860417518)","(359.4482010291909, 243.0069350832217)","(359.4831659193385, 242.88993926612616)",18.81062234572124,18.965526202954337,18.93093884886695,False,0.017086508,0.0010892801,0.00930575007
20241009_CC1LK42,"(211.7608895125315, 247.2947700427176)","(219.7115606537958, 281.82493230779517)","(228.0617648461471, 316.9647265058426)",19.24541842093164,18.98332791808796,19.261748964673643,True,0.16612072,0.9939911,0.77885413
20241009_CC1LK42,"(171.01360274911497, 468.1310536833404)","(117.55408906102596, 412.5770181592713)","(66.09345408886719, 358.513907000735)",19.578861025689204,19.82625815027839,18.50901566272741,False,0.43285403,2.6568618e-05,0.2164456130326
20241009_CC1LK42,"(388.4410533029221, 250.3462356569902)","(387.8471836497564, 251.89253873800007)","(387.80120384305906, 251.8742513962337)",19.552862431603863,19.737734304548056,20.16069111612912,False,0.54529417,8.892374e-05,0.272709331618
20241009_CC1LK42,"(398.44191188783634, 365.12326351340766)","(398.69707802928724, 365.9238042546651)","(398.60696969498713, 365.05437219779606)",18.018807454794302,17.866213387925495,18.07953304688096,False,0.7994604,4.3823547e-05,0.3997608764829
20241009_CC1LK42,"(62.02781361677168, 452.8339103963515)","(60.82935062654141, 384.0769577560035)","(60.93699803558286, 315.44301591561236)",19.88756559857059,20.04270459352848,20.072564972920546,False,0.6777481,8.041546e-05,0.33893034082199996
20241009_CC1LK42,"(160.33857850899722, 264.0885539489569)","(159.71149114392915, 263.413410529194)","(160.30168019815335, 264.15448286788836)",20.579095611430464,19.58253777300355,19.941429956085653,False,0.29825556,0.0023582366,0.15077854561999998
20241009_CC1LK42,"(504.69095743909645, 325.57082213202307)","(504.83489292428203, 326.58372949191175)","(504.44574729117113, 325.57166953443345)",20.26655000403734,19.639086519481044,20.057296051749308,False,0.725216,0.00094375643,0.363268629501
20241009_CC1LK42,"(247.74679643249817, 72.07643945618491)","(246.98975912761358, 70.68856470829215)","(247.6510794081617, 70.63489963331432)",20.27035338561231,20.03794387647812,19.54523743322993,False,0.17665026,0.00083475845,0.088909460915
20241009_CC1LK42,"(307.79988805884966, 53.380457611741605)","(308.21838853279047, 52.271462302071484)","(307.4830060403594, 53.0648353747348)",18.75920262762053,18.52692684654017,18.84163605706035,False,0.7831137,0.00037743564,0.391821054948
20241009_CC1LK42,"(61.97834593239773, 308.96271516160687)","(61.3012277054346, 299.8093780525772)","(60.698953518048825, 288.30218001956763)",19.76909394956726,20.030149602776977,19.85595821089135,False,0.17537273,0.50238,0.439352365
20241009_CC1LK42,"(162.91614933665318, 131.0712286649158)","(162.13534999272696, 130.07736473305954)","(162.54414579909027, 131.0970163759001)",18.938179215432573,18.929334802539262,18.88684470126609,False,0.7983016,0.00074255205,0.399670586435
20241009_CC1LK42,"(5.74441169156907, 27.81245484670916)","(5.406121047030524, 17.77142159836663)","(4.381829123928355, 5.816869532231777)",19.914914078590776,20.20956491293316,15.736212993211176,False,0.094058424,3.996044e-05,0.047057184308
20241009_CC1LK42,"(61.760236447451945, 346.6891221991765)","(61.448367798162224, 345.42563854823015)","(61.68793928921454, 346.6860633168726)",19.451593273287223,19.15528262699513,19.080881338798484,False,0.7522105,0.0032509968,0.37838094776
20241009_CC1LK42,"(507.42061155862615, 7.691853097250544)","(504.7016297623759, 8.009155326747589)","(501.7013702148082, 6.053707697238707)",19.725953064552275,19.500545085972263,19.93431431349172,False,0.484168,0.04070629,0.27057840299999997
20241009_CC1LK42,"(266.1359282517531, 49.45194674266429)","(266.31573818070166, 47.90783498436841)","(266.41635430087166, 49.692683548735374)",20.339999494068746,19.48562391593611,20.04833901828308,False,0.612625,0.012746485,0.3152350395
20241009_CC1LK42,"(204.47152174032564, 1.942118161574939)","(203.76912525233695, 0.4361418647282562)","(203.49286683892302, 2.045560419095267)",19.7287466000286,20.25822076573916,19.778612493521027,False,0.51887834,0.00016899982,0.259557469874
20241009_CC1LK42,"(423.99731912691254, 14.433129574898345)","(411.80134023307534, 24.18449645438497)","(402.00565493631643, 34.34621645781698)",19.84624002550916,20.365780053474825,20.33456377763551,False,0.10991857,0.004396899,0.0580371143
20241009_CC1LK42,"(56.69240384370741, 15.288203544540181)","(56.48945108297164, 13.463468238756718)","(56.853577067007734, 15.291464336337441)",16.860688052895043,16.672990708548994,16.904549842377513,False,0.7784129,0.00013239424,0.389299125968
20241009_CC1LK42,"(2.9824160404854467, 20.656177081014988)","(1.8873485433066435, 30.96691433549293)","(2.749169812831127, 42.691184226425264)",20.130960822231085,20.301998614311177,20.397887012904302,False,0.1305887,0.023979444,0.0820799608
20241009_CC1LK42,"(260.49678202747907, 3.505689938401531)","(259.81268020907027, 2.062741508962887)","(260.7705909782597, 4.598518226854992)",19.429493094594143,19.488777989776963,20.71056019470093,False,0.554582,0.00077277864,0.277831945048
20241009_CC1LK42,"(63.47162747128297, 19.984052713833705)","(63.80097844294079, 17.801681467791184)","(63.43270198102928, 20.078241950318017)",19.194242838546653,19.1184446012417,19.25604246281636,False,0.80398166,0.009529369,0.40866138830000004
20241009_CC1LK42,"(3.804781703141259, 3.601141342024704)","(14.408922439178468, 9.793948368591288)","(25.27786089576614, 13.26051964114501)",15.367809886853134,20.36857862799447,19.908018766463524,False,0.09851063,2.9788876e-05,0.0492761672132
20241009_CC1LK42,"(61.34995346798064, 483.60241289255634)","(60.72192885843262, 485.7238259161603)","(60.40303881181461, 482.1898213839894)",19.777919423575,19.800689178984143,19.949935703447693,False,0.12685172,0.0063749477,0.06788832339
20241009_CC1LK42,"(507.5912442641173, 19.537476380426142)","(509.6022054900201, 12.420258667977293)","(508.859521202616, 2.3978870411675643)",20.011257298073144,20.539005273371703,19.51200677193017,False,0.47007406,0.0023286208,0.23666706456
20241009_CC1LK42,"(353.58175524655616, 457.45894054434075)","(211.82954391914615, 478.5334721097695)","(60.83683692203107, 500.9997186301874)",20.79162465273857,19.917984942424024,19.848528786139024,False,0.42604852,0.00014532739,0.213125989173
20241009_CC1LK42,"(253.35255653133373, 267.91287222776543)","(261.5983755508685, 267.64088051322364)","(261.2883036823542, 267.84096704379573)",19.34817339875581,18.885578464744903,18.987339440660705,False,0.15017317,1.7488928e-05,0.0750988272496
20241009_CC1LK42,"(61.78299331651405, 244.8145601995844)","(64.98473980028942, 357.5965995168674)","(60.67749834847626, 465.6093029430153)",20.120297387743644,18.522836584350387,19.746887797208544,False,0.79554945,1.3999344e-05,0.3977845245408
20241009_CC1LK42,"(284.935694330072, 258.3960070648042)","(360.08477084707687, 137.78558099338173)","(424.55510795055136, 14.546782102723057)",17.85765006795817,19.947356250289825,19.85713534220862,False,0.2749805,1.870433e-06,0.1374915593031
20250824_C44YAT1,"(8.079960521545445, 2.1848052193019782)","(4.009886140871032, 2.354575394482424)","(1.225639964029483, 2.9533236303559534)",13.96692116659901,13.1917897629523,14.469398551282197,False,0.56660265,1.4472529e-05,0.2833114557703
20250824_C44YAT1,"(47.32001710617337, 462.49589344698836)","(46.76487469270711, 461.65994429446835)","(46.467687343668416, 462.39069136269666)",19.00726499384827,18.651259572461303,18.914913755313933,False,0.70483667,7.499463e-06,0.3524235846241
20250824_C44YAT1,"(32.596198821213136, 34.20874463591758)","(32.94954832062257, 34.95467188954106)","(31.93326994837392, 34.74088963704597)",17.315501974899213,17.370364873109352,17.374993592142353,False,0.17650709,0.00012875837,0.088343675859
20250824_C44YAT1,"(260.969084241766, 262.0772762480362)","(262.0195394808823, 261.7586605205303)","(261.12895625012226, 262.2007907322926)",18.059112791747,18.58819987743341,18.16698886324255,False,0.6097014,1.8181998e-06,0.30485197273986
20250824_C44YAT1,"(137.53778935949794, 286.2397763818412)","(203.8141005758275, 285.3697306690762)","(267.24552605561706, 284.5370478562617)",18.49098084565772,18.750422455479523,19.340282857334103,True,0.4129107,0.00025170774,0.20663154541800002
20250824_C44YAT1,"(14.525282808745175, 59.09110543629552)","(27.355319208329007, 30.81351586344215)","(40.42985655328792, 5.2710034757501205)",18.986257614806085,19.12148194203501,18.11010236495025,False,0.23764862,0.00046185873,0.119147611111
20250824_C44YAT1,"(503.06570038472535, 510.16152230966645)","(459.17101896102724, 509.1444414915105)","(418.0869679453117, 509.4333637479644)",14.882427674932517,17.616998788034188,18.57781975196789,False,0.7971899,1.6479653e-05,0.3986064857571
20250824_C44YAT1,"(28.89353180495013, 6.918223123008062)","(30.001218631885905, 7.478053522166078)","(28.202411882099426, 7.562802476163455)",19.4929873887632,19.004671673279702,18.784121965711734,False,0.24463376,0.0029272633,0.12436596431000001
20250824_C44YAT1,"(382.8864581319765, 15.240968262280688)","(386.09258863543005, 13.798272344293565)","(386.2518260272784, 13.622111799205328)",18.95506264186962,18.34619711115141,18.193280102585604,False,0.77107805,3.241185e-05,0.385561713295
20250824_C44YAT1,"(211.96980592303268, 355.8856952948595)","(340.67675700938975, 428.80371830989486)","(474.15924401008897, 503.43072357960534)",19.35270332780664,19.04759182035969,16.68803048439462,False,0.4496231,4.7252848e-05,0.2248446269936
20250824_C44YAT1,"(459.0249573978605, 509.7418724439942)","(473.26402195063633, 502.77019875602684)","(491.08189691556447, 497.5310749828648)",,16.892311747967874,16.660655590935686,False,0.6183027,0.0001403548,0.30924959836
20250824_C44YAT1,"(512.7644480312587, 6.016521378551744)","(509.9600470287505, 5.694714815052322)","(500.8752026262815, 4.236342204280788)",14.549114869773582,15.363690024053632,18.61462151055871,False,0.7981775,2.154523e-05,0.399103831661
20250824_C44YAT1,"(188.22586909459676, 295.46722343045394)","(177.89914785246486, 299.159823625884)","(169.7684869755214, 299.5050034480009)",18.278033345983665,18.60458350459785,17.479978101667733,False,0.7815585,8.068312e-06,0.39078489781840003
20250824_C44YAT1,"(405.0832335548049, -0.6144551979546691)","(262.92576536530714, -5.5138116294983774e-12)","(111.89103299273398, 0.19969656953782078)",,19.24094787091597,,False,0.7823473,0.0008910715,0.39179740004999997
20250824_C44YAT1,"(299.6061444374787, 216.97727951547307)","(305.14933999239395, 210.81206636167718)","(305.01962333450217, 210.32724618215204)",18.509549365972813,19.17364276414437,18.98740368579305,False,0.33159447,2.1076896e-05,0.1658119888272
20250824_C44YAT1,"(471.37426717148094, 491.4501899409691)","(490.2758514610395, 496.81132435637846)","(500.60180410383134, 500.91749246727807)",20.04775405847145,16.825005275593305,18.573464728083007,False,0.38491738,1.1613011e-05,0.1924668191077
20250824_C44YAT1,"(12.91457069684165, 16.416480748650258)","(0.3622832764312136, 10.007864008550001)","(-4.591152725375309, 6.132042449137288)",18.60277547906639,13.900030033029562,,False,0.47128856,1.4223706e-05,0.2356542365942
20250824_C44YAT1,"(304.65563049344263, 210.46373830708154)","(299.3870550860978, 216.90160729928587)","(299.3116952591546, 217.63510512072656)",18.925359437090293,18.90985803121802,18.152536493732185,False,0.3925525,3.5229197e-05,0.19630091043790002
20251018_a11tUfr,"(203.8303984530872, 125.20381368674634)","(290.6203266663385, 230.23582976124305)","(376.65825470016574, 334.1767004642658)",20.16611388509493,20.151258954989853,20.64907784429264,False,0.08332132,8.799875e-06,0.0416668199125
20251018_a11tUfr,"(345.9969737039439, 295.3670287030786)","(349.5545958120954, 157.73246083447077)","(353.4019071736703, 21.2080115914182)",17.09867436807629,20.29114681962956,18.87170638250164,False,0.064134724,1.4813272e-05,0.0320777312904
20251018_a11tUfr,"(217.7529745172057, 246.95762074534602)","(210.09440664446012, 285.59343390186655)","(202.26136566625084, 324.3421518121148)",19.15855768540625,19.27283329229212,19.11356251149371,True,0.635279,0.9985329,1.01661253
20251018_a11tUfr,"(129.63405172730586, 323.3134899977167)","(238.61299412480685, 309.3774561468735)","(345.65533322117903, 295.6212194240704)",20.3730962493554,19.64864988989612,17.13260445879787,False,0.23068741,1.3628498e-05,0.1153532449486
20251018_a11tUfr,"(436.78939358297316, 350.18614096642926)","(437.45930453949643, 349.62371868262323)","(437.4192222856776, 349.5941349303023)",19.78895562776032,19.9111088898686,20.076669846885142,False,0.049669,0.00064462674,0.025285738718
20251018_a11tUfr,"(75.05910430059592, 217.05016036271098)","(199.26711765249132, 250.4259548428142)","(323.29441870317834, 284.07364747375624)",19.88716699162709,20.198777648700133,19.87598264899056,False,0.04355268,5.506251e-06,0.0217801943757
20251018_a11tUfr,"(113.31656930857565, 178.79584083590098)","(114.25790249404375, 178.40538165957082)","(114.47925222074076, 178.9578707292576)",20.58926100516063,20.571741965641603,20.28781172796469,False,0.042934053,0.0018277029,0.02274641853
20251018_a11tUfr,"(218.40330876233108, 257.98945244154703)","(218.76970665294834, 258.7150049172554)","(219.0948173059433, 258.00638378554356)",19.706840779497583,19.837626090032977,20.36035874718747,False,0.44866776,0.0020715077,0.22578393539000002
20251018_a11tUfr,"(459.89063085075634, 293.1921593318842)","(460.65408540515784, 293.9505719876115)","(459.9547902665669, 293.4742912165553)",20.052868290080163,20.00949908168104,20.391048139256505,False,0.12323294,0.00032266192,0.061842333344
20251018_a11tUfr,"(124.35390997675398, 227.1071788076007)","(96.98300932733193, 113.97636274487962)","(68.45552710674752, 0.07557210303704665)",18.947463834348408,20.67721696138728,21.24927468424289,False,0.14460835,7.2662224e-06,0.07230926135568
20251018_a11tUfr,"(249.5526552417403, 220.54015603786718)","(247.80217049119005, 233.99614329521472)","(247.0515675297791, 248.70306258243517)",20.00343688085922,20.48226949020925,19.81451725221329,False,0.2607122,0.023602085,0.1468775595
20251018_a11tUfr,"(378.0079997148778, 285.89219980260145)","(445.23123235518926, 210.87516584120223)","(508.7265550348711, 139.13961875458847)",20.3223945205018,18.93631902008472,19.48700757141089,False,0.11083421,0.00014334827,0.055517448789
20251018_a11tUfr,"(4.24175067058718, 4.544168953450992)","(5.206254584987306, 3.5096905540717103)","(3.3607373678576664, 5.041005218430257)",15.084242281909177,15.413631018626262,14.834428887359826,False,0.010692448,1.7758099e-05,0.0053586546693
20251018_a11tUfr,"(216.29393417802694, 165.90835772806292)","(131.09846165719748, 167.47854157364185)","(44.05421541821161, 171.52946046974554)",19.88807087613068,20.309921602093127,20.325765269814987,False,0.088612154,1.7621707e-06,0.04430731051949
20251018_a11tUfr,"(132.41500391914607, 218.0833365282657)","(121.85497200214024, 115.91755018887844)","(113.52228187131936, 11.031889500762276)",20.32348724826306,20.39255833564098,20.54617128689121,False,0.103659116,3.879251e-06,0.0518322734757
20251018_a11tUfr,"(191.1759760662877, 354.9660912585176)","(337.6159139518791, 334.0103250620506)","(488.38034912922166, 308.31260513927015)",20.39086669943627,20.41622210387792,19.85814850714712,False,0.15787476,6.606429e-06,0.0789420045003
20251018_a11tUfr,"(97.05168397560857, 114.49092355691553)","(197.63256583706053, 200.19091667111013)","(304.8248469295446, 290.87622793701706)",20.23849579992201,20.34613422021587,19.99209900217544,False,0.06651828,3.2526266e-06,0.03326141683862
20251018_a11tUfr,"(192.78413746200363, 251.49059655144387)","(185.71912064124484, 248.91657055267476)","(186.07144300700213, 249.46922440854544)",20.61873518038125,19.83849139188472,19.83714765801881,False,0.1199723,0.00016633209,0.060102582463
20251018_a11tUfr,"(493.94401184148944, 446.13407747116895)","(384.95999239506574, 394.8049201709853)","(283.7575490968918, 351.4958847645633)",19.80856662313098,19.74951286225255,20.021358415661595,False,0.086800545,0.00026264618,0.043584124826000006
20251018_a11tUfr,"(90.90439075157755, 418.0092626742346)","(50.0984485381006, 430.21796195496654)","(8.339795668061925, 450.1393683329737)",20.279862569832545,11.86609932432507,21.013464436751843,False,0.0027687482,2.652596e-05,0.0014029422720000001
20251018_a11tUfr,"(47.30399250643592, 59.9122872458631)","(59.78581667506256, 91.36961011746288)","(80.1423573549153, 123.68819032740686)",19.787620553310354,21.516025865784083,20.97044535500995,False,0.031576086,1.3506653e-05,0.0157974976571
20251018_a11tUfr,"(220.88872712744165, -0.0670610656343058)","(226.40706402990986, 81.40957564941434)","(223.5260650717454, 157.6601328702357)",20.64571120925377,20.34567527875744,20.036446379493068,False,0.08580779,2.4221023e-05,0.042920849716099996
20251018_a11tUfr,"(301.6972595530527, 358.00789901244434)","(251.2307704429744, 254.14837666634367)","(192.99389458666036, 157.77455519148972)",20.36203960592372,20.254654032126155,20.144326070391564,False,0.3538394,2.2133295e-06,0.17692124933065
20251018_C16M5V51,"(504.99343269779837, 507.0860472495908)","(507.3133341408857, 507.006292405679)","(509.8493179912596, 506.7726372064046)",15.125698882640298,14.684259343061791,14.199762821939808,False,0.0006951726,3.1376556e-05,0.0003695498892
20251018_C16M5V51,"(505.48744114671916, 11.783673144862178)","(425.8204689758448, 7.263671972431979)","(345.5703749225397, 2.942781748700014)",20.315623595791727,20.36931380051815,17.80659315034695,False,0.11326946,0.00011434961,0.056714774727000004
20251018_C16M5V51,"(493.78603960629096, 450.26560067639195)","(473.2402849898308, 429.3681530668555)","(452.17006279913335, 408.41878404751446)",19.588140096764256,19.97766026883573,20.06787534415925,False,0.816664,0.08473738,0.467648166
20251018_C16M5V51,"(118.33488915729825, 319.91618874544963)","(69.14741146538398, 297.9671427820085)","(20.74426482599162, 276.34536358440664)",19.760348580833902,19.666157382895182,19.58080803829528,False,0.5096772,0.28359053,0.453351971
20251018_C16M5V51,"(493.86698587898445, 471.9918969375439)","(475.77092016115455, 491.2188587297213)","(456.9268123711041, 511.26916250451177)",17.454035798189757,19.94096155463551,23.002271968611524,False,0.00815607,4.9919578e-05,0.0041129787046
20251018_C16M5V51,"(425.94247942098934, 416.6945069924045)","(461.65966907176755, 454.9125172778877)","(498.2979503014669, 493.058601727509)",19.66738457923349,19.18542335248992,19.38661748654908,False,0.22433135,0.0004062707,0.11245006449
